Nikola Jokic,2.000000,3.000000,4.000000,6.000000,8.000000,9.000000,11.000000,12.000000,14.000000,15.000000,16.000000,17.000000,18.000000,20.000000,21.000000,22.000000,23.000000,25.000000,26.000000,28.000000,29.000000,31.000000,32.000000,
 ,0.600000,3.450000,3.450000,3.500000,4.816667,5.483333,6.350000,6.683333,6.750000,8.316667,18.150000,19.333333,19.550000,21.283333,21.933333,21.933333,23.498333,26.250000,26.616667,28.416667,31.266667,31.900000,32.166667,
Kawhi Leonard,1.000000,3.000000,5.000000,6.000000,9.000000,10.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,19.000000,20.000000,22.000000,23.000000,24.000000,25.000000,26.000000,
 ,0.833333,2.100000,4.150000,4.450000,6.950000,18.116667,20.283333,21.650000,22.350000,22.983333,22.983333,23.530000,25.833333,27.100000,28.200000,29.133333,29.133333,32.116667,32.600000,
Paul George,3.000000,6.000000,9.000000,10.000000,11.000000,13.000000,14.000000,16.000000,19.000000,20.000000,23.000000,24.000000,25.000000,28.000000,30.000000,
 ,0.833333,3.683333,4.450000,16.366667,16.833333,19.033333,24.916667,27.100000,27.700000,28.650000,30.583333,38.183333,38.350000,39.533333,41.950000,
Jamal Murray,2.000000,3.000000,4.000000,5.000000,7.000000,9.000000,11.000000,12.000000,15.000000,
 ,5.616667,6.166667,6.350000,18.683333,18.816667,22.783333,23.228333,26.250000,30.100000,
Montrezl Harrell,1.000000,3.000000,4.000000,5.000000,7.000000,8.000000,9.000000,10.000000,12.000000,14.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,24.000000,26.000000,27.000000,29.000000,30.000000,31.000000,32.000000,
 ,8.433333,9.083333,9.700000,9.700000,10.266667,13.166667,13.183333,13.583333,14.233333,16.033333,21.650000,34.116667,34.650000,35.511667,35.511667,35.511667,35.883333,37.283333,38.883333,38.883333,39.533333,40.316667,40.800000,42.350000,42.966667,
Lou Williams,1.000000,2.000000,3.000000,5.000000,6.000000,7.000000,8.000000,11.000000,12.000000,15.000000,16.000000,19.000000,20.000000,23.000000,26.000000,
 ,9.083333,10.266667,10.866667,11.320000,13.783333,15.766667,16.033333,16.500000,23.315000,32.816667,34.433333,38.350000,40.183333,40.800000,42.966667,
Reggie Jackson,1.000000,2.000000,4.000000,7.000000,8.000000,9.000000,11.000000,14.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,24.000000,25.000000,
 ,8.966667,10.500000,10.600000,10.866667,11.708333,13.050000,13.183333,13.783333,14.066667,14.950000,16.466667,16.500000,23.978333,35.238333,36.766667,36.983333,40.316667,41.800000,43.750000,
Gary Harris,1.000000,3.000000,5.000000,6.000000,7.000000,
 ,7.666667,19.333333,29.383333,33.200000,33.566667,
Paul Millsap,1.000000,2.000000,3.000000,4.000000,5.000000,
 ,4.816667,5.866667,25.300000,27.550000,30.100000,
Jerami Grant,1.000000,2.000000,3.000000,6.000000,8.000000,10.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,20.000000,21.000000,22.000000,23.000000,24.000000,25.000000,26.000000,
 ,8.733333,8.733333,9.950000,11.450000,12.683333,15.800000,17.066667,20.000000,20.666667,20.666667,21.250000,21.283333,33.200000,33.716667,34.116667,34.600000,34.866667,34.966667,34.966667,
Landry Shamet,1.000000,3.000000,4.000000,5.000000,8.000000,10.000000,11.000000,12.000000,15.000000,
 ,6.950000,22.350000,23.908333,31.066667,35.238333,36.766667,43.866667,43.866667,47.125000,
Patrick Beverley,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,
 ,0.300000,3.683333,7.483333,8.500000,17.833333,19.033333,27.700000,
Ivica Zubac,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,11.000000,12.000000,13.000000,15.000000,16.000000,17.000000,
 ,0.300000,1.483333,2.550000,5.050000,5.050000,5.266667,6.016667,18.533333,23.315000,26.850000,26.850000,28.650000,30.450000,31.433333,
Monte Morris,3.000000,5.000000,6.000000,7.000000,9.000000,10.000000,
 ,9.266667,12.233333,14.583333,39.233333,39.916667,41.050000,
Mason Plumlee,2.000000,3.000000,4.000000,5.000000,6.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,
 ,14.583333,15.700000,16.983333,35.820000,36.500000,36.500000,37.100000,37.633333,38.066667,40.550000,40.600000,43.450000,
JaMychal Green,2.000000,4.000000,5.000000,8.000000,9.000000,10.000000,11.000000,12.000000,
 ,11.708333,14.950000,33.750000,34.433333,38.700000,42.883333,44.216667,47.125000,
Will Barton,1.000000,2.000000,4.000000,5.000000,6.000000,7.000000,10.000000,11.000000,14.000000,15.000000,17.000000,19.000000,22.000000,25.000000,26.000000,
 ,1.750000,3.066667,11.186667,11.450000,12.533333,12.683333,15.266667,17.066667,26.616667,28.416667,35.375000,39.233333,40.600000,41.050000,42.533333,
Marcus Morris,2.000000,4.000000,5.000000,6.000000,
 ,1.483333,23.978333,31.466667,31.466667,
Torrey Craig,1.000000,2.000000,4.000000,6.000000,
 ,41.633333,45.866667,45.866667,47.266667,
