Nikola Vucevic,1.000000,4.000000,7.000000,8.000000,9.000000,10.000000,11.000000,13.000000,14.000000,15.000000,16.000000,18.000000,20.000000,22.000000,23.000000,24.000000,25.000000,27.000000,28.000000,30.000000,31.000000,34.000000,36.000000,38.000000,39.000000,40.000000,42.000000,43.000000,
 ,1.983333,2.166667,2.583333,3.150000,3.283333,3.283333,4.366667,4.366667,5.200000,5.450000,5.816667,6.366667,7.283333,18.400000,19.233333,20.616667,21.266667,22.633333,24.716667,26.033333,26.650000,27.750000,30.066667,30.616667,31.366667,39.466667,40.133333,40.683333,
CJ McCollum,1.000000,3.000000,6.000000,7.000000,10.000000,11.000000,14.000000,15.000000,18.000000,20.000000,22.000000,23.000000,24.000000,26.000000,27.000000,28.000000,29.000000,30.000000,31.000000,32.000000,33.000000,36.000000,37.000000,38.000000,40.000000,41.000000,42.000000,44.000000,46.000000,48.000000,51.000000,
 ,0.616667,3.950000,6.166667,6.166667,6.483333,7.016667,7.916667,8.183333,9.333333,11.468333,17.800000,18.683333,18.683333,22.366667,23.091667,23.120000,27.550000,29.533333,29.833333,30.816667,30.816667,32.466667,33.233333,33.233333,33.733333,40.850000,41.966667,42.733333,43.233333,44.233333,44.766667,
Hassan Whiteside,2.000000,3.000000,4.000000,6.000000,7.000000,8.000000,10.000000,11.000000,12.000000,13.000000,15.000000,16.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,24.000000,25.000000,26.000000,27.000000,29.000000,30.000000,
 ,0.716667,1.766667,6.866667,7.016667,7.916667,8.550000,8.566667,9.083333,9.583333,9.983333,17.083333,17.583333,20.133333,22.233333,23.558333,23.558333,25.450000,27.033333,27.033333,27.033333,27.316667,30.400000,30.400000,39.650000,
Evan Fournier,3.000000,5.000000,6.000000,9.000000,10.000000,11.000000,12.000000,13.000000,15.000000,16.000000,18.000000,
 ,4.850000,5.450000,6.366667,21.316667,22.633333,22.983333,28.833333,30.400000,41.516667,41.816667,42.916667,
Terrence Ross,1.000000,2.000000,3.000000,4.000000,7.000000,10.000000,13.000000,15.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,25.000000,28.000000,29.000000,30.000000,
 ,11.100000,11.185000,11.185000,12.550000,13.150000,15.450000,15.816667,16.316667,16.900000,21.100000,21.316667,21.766667,30.616667,33.033333,33.033333,34.033333,34.716667,35.513333,43.750000,
Mario Hezonja,2.000000,3.000000,4.000000,5.000000,6.000000,8.000000,9.000000,10.000000,11.000000,12.000000,14.000000,15.000000,16.000000,17.000000,19.000000,20.000000,21.000000,22.000000,
 ,9.716667,10.366667,10.716667,11.468333,11.721667,12.850000,14.316667,14.366667,14.366667,18.066667,18.150000,19.066667,23.311667,33.650000,36.216667,45.466667,46.950000,47.406667,
Trevor Ariza,1.000000,2.000000,3.000000,4.000000,6.000000,9.000000,10.000000,11.000000,13.000000,16.000000,17.000000,18.000000,
 ,0.716667,1.333333,10.316667,21.933333,23.120000,29.533333,31.616667,32.350000,38.550000,40.850000,40.850000,41.183333,
Anfernee Simons,1.000000,2.000000,5.000000,6.000000,7.000000,8.000000,11.000000,14.000000,
 ,9.333333,9.716667,10.366667,13.500000,16.583333,17.083333,34.416667,46.950000,
Mo Bamba,1.000000,2.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,14.000000,15.000000,16.000000,18.000000,
 ,10.850000,10.850000,14.533333,14.866667,15.450000,15.716667,28.716667,34.033333,34.716667,35.053333,37.283333,39.033333,39.233333,39.233333,
