Nikola Vucevic,1.000000,2.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,12.000000,15.000000,16.000000,18.000000,19.000000,20.000000,23.000000,24.000000,27.000000,28.000000,29.000000,31.000000,34.000000,35.000000,36.000000,37.000000,38.000000,40.000000,42.000000,
 ,0.716667,4.050000,4.600000,6.283333,17.116667,17.450000,18.350000,19.233333,23.456667,23.456667,24.183333,24.666667,25.433333,26.516667,26.950000,28.600000,29.166667,29.566667,30.666667,31.900000,40.733333,41.200000,41.883333,44.166667,44.483333,44.500000,45.666667,46.950000,
Trae Young,1.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,20.000000,21.000000,22.000000,24.000000,25.000000,26.000000,29.000000,31.000000,32.000000,35.000000,36.000000,38.000000,39.000000,
 ,1.583333,2.316667,4.216667,6.066667,6.483333,6.483333,6.483333,17.083333,17.533333,17.533333,17.533333,22.050000,22.050000,24.466667,24.466667,26.283333,27.233333,27.766667,30.366667,30.933333,31.600000,39.633333,40.266667,40.983333,41.483333,42.233333,45.316667,46.333333,47.105000,
John Collins,1.000000,2.000000,4.000000,5.000000,6.000000,8.000000,9.000000,10.000000,12.000000,13.000000,15.000000,17.000000,18.000000,20.000000,21.000000,23.000000,26.000000,28.000000,29.000000,31.000000,32.000000,
 ,1.533333,4.366667,4.383333,5.166667,18.733333,18.766667,20.633333,25.166667,26.283333,29.816667,30.366667,34.900000,34.900000,36.850000,43.183333,44.850000,45.316667,47.105000,47.476667,47.476667,47.541667,
Aaron Gordon,2.000000,3.000000,4.000000,5.000000,6.000000,8.000000,9.000000,10.000000,11.000000,13.000000,15.000000,16.000000,17.000000,19.000000,20.000000,23.000000,24.000000,26.000000,28.000000,29.000000,30.000000,31.000000,32.000000,34.000000,35.000000,36.000000,39.000000,
 ,0.383333,5.833333,5.833333,5.833333,6.883333,6.950000,7.183333,8.216667,16.283333,19.866667,21.283333,22.816667,23.711667,24.666667,27.116667,29.166667,30.283333,30.283333,30.666667,36.583333,37.766667,38.016667,38.116667,38.133333,39.900000,39.900000,44.500000,
Evan Fournier,2.000000,3.000000,5.000000,6.000000,8.000000,10.000000,13.000000,14.000000,16.000000,19.000000,21.000000,24.000000,25.000000,
 ,1.966667,4.983333,8.216667,16.183333,19.383333,20.350000,22.816667,28.133333,31.900000,41.883333,42.833333,43.850000,46.883333,
Kevin Huerter,2.000000,3.000000,4.000000,5.000000,7.000000,8.000000,9.000000,12.000000,15.000000,16.000000,18.000000,19.000000,20.000000,21.000000,
 ,1.116667,3.233333,15.083333,18.100000,19.650000,20.083333,21.516667,22.533333,23.201667,28.366667,31.600000,36.266667,42.233333,44.850000,
Terrence Ross,3.000000,6.000000,7.000000,9.000000,11.000000,14.000000,16.000000,19.000000,22.000000,23.000000,
 ,12.733333,13.916667,14.816667,17.450000,34.633333,35.525000,36.583333,37.033333,43.383333,45.916667,
Jeff Teague,1.000000,2.000000,3.000000,4.000000,5.000000,7.000000,8.000000,9.000000,11.000000,13.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,
 ,7.416667,7.566667,8.683333,8.766667,9.116667,9.216667,9.966667,10.250000,11.431667,11.963333,13.133333,14.416667,22.533333,33.316667,33.900000,34.900000,35.315000,36.850000,
De'Andre Hunter,3.000000,6.000000,8.000000,9.000000,11.000000,12.000000,13.000000,14.000000,
 ,15.083333,18.100000,20.633333,20.966667,21.516667,23.201667,27.583333,32.966667,
Dewayne Dedmon,2.000000,3.000000,4.000000,5.000000,6.000000,9.000000,10.000000,11.000000,13.000000,14.000000,15.000000,16.000000,18.000000,19.000000,20.000000,23.000000,24.000000,
 ,7.566667,7.966667,16.983333,17.933333,19.116667,20.083333,21.816667,32.266667,33.316667,33.316667,33.650000,39.533333,39.633333,39.633333,40.783333,41.483333,45.083333,
Cam Reddish,3.000000,5.000000,7.000000,8.000000,9.000000,12.000000,13.000000,14.000000,
 ,29.816667,32.266667,32.600000,32.600000,33.316667,33.900000,40.266667,46.266667,
Mo Bamba,1.000000,3.000000,4.000000,6.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,
 ,11.153333,12.583333,13.916667,15.350000,16.283333,33.233333,35.525000,35.860000,37.400000,39.300000,
