Nikola Jokic,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,
 ,3.450000,3.450000,5.483333,6.683333,8.316667,18.150000,19.550000,31.266667,32.166667,
Kawhi Leonard,1.000000,2.000000,
 ,23.530000,32.600000,
Paul George,1.000000,2.000000,3.000000,4.000000,
 ,16.366667,16.833333,24.916667,38.183333,
Jamal Murray,1.000000,2.000000,
 ,6.166667,18.683333,
Montrezl Harrell,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,
 ,8.433333,13.166667,13.583333,34.116667,34.650000,35.511667,35.883333,37.283333,38.883333,42.350000,
Lou Williams,1.000000,2.000000,
 ,15.766667,40.183333,
Reggie Jackson,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,
 ,8.966667,10.500000,13.050000,14.066667,16.466667,36.983333,41.800000,43.750000,
Gary Harris,1.000000,2.000000,
 ,7.666667,33.566667,
Paul Millsap,1.000000,2.000000,3.000000,
 ,5.866667,25.300000,27.550000,
Jerami Grant,1.000000,2.000000,3.000000,4.000000,
 ,20.000000,21.250000,34.116667,34.866667,
Landry Shamet,1.000000,2.000000,
 ,23.908333,31.066667,
Patrick Beverley,1.000000,2.000000,3.000000,
 ,7.483333,8.500000,17.833333,
Ivica Zubac,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,
 ,2.550000,5.266667,6.016667,18.533333,30.450000,31.433333,
Mason Plumlee,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,
 ,15.700000,16.983333,36.500000,37.100000,37.633333,38.066667,40.550000,43.450000,
JaMychal Green,1.000000,2.000000,3.000000,4.000000,
 ,33.750000,38.700000,42.883333,44.216667,
Will Barton,1.000000,2.000000,3.000000,4.000000,
 ,1.750000,3.066667,12.533333,42.533333,
Torrey Craig,1.000000,2.000000,
 ,41.633333,45.866667,
