DeMar DeRozan,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,10.000000,11.000000,13.000000,14.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,23.000000,
 ,1.133333,2.600000,3.100000,3.416667,6.116667,17.950000,21.133333,22.133333,25.150000,25.150000,26.816667,28.066667,32.166667,36.266667,37.750000,42.500000,43.816667,44.216667,47.888333,
Domantas Sabonis,1.000000,2.000000,3.000000,4.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,16.000000,17.000000,19.000000,20.000000,21.000000,22.000000,23.000000,25.000000,26.000000,27.000000,28.000000,29.000000,30.000000,
 ,3.616667,3.966667,8.100000,14.383333,14.633333,15.683333,18.200000,26.300000,31.233333,31.950000,31.950000,36.616667,36.783333,42.233333,42.566667,42.716667,43.066667,43.333333,43.333333,43.616667,43.616667,44.650000,44.650000,46.033333,46.416667,47.040000,
Myles Turner,2.000000,3.000000,5.000000,7.000000,8.000000,9.000000,12.000000,13.000000,14.000000,16.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,
 ,9.950000,11.661667,11.671667,19.716667,20.316667,21.316667,26.300000,27.733333,29.766667,29.983333,30.700000,41.566667,41.566667,41.883333,47.791667,47.791667,
Malcolm Brogdon,1.000000,2.000000,3.000000,5.000000,6.000000,8.000000,9.000000,11.000000,12.000000,14.000000,15.000000,16.000000,17.000000,20.000000,21.000000,22.000000,23.000000,26.000000,28.000000,29.000000,30.000000,31.000000,32.000000,33.000000,34.000000,35.000000,37.000000,38.000000,39.000000,
 ,2.116667,2.116667,5.000000,6.533333,7.683333,8.250000,17.516667,17.666667,18.800000,19.283333,23.261667,23.261667,23.413333,23.703333,25.150000,25.700000,26.166667,27.466667,28.716667,30.700000,31.350000,32.566667,40.450000,42.233333,43.333333,44.866667,45.616667,47.721667,47.721667,
Dejounte Murray,1.000000,3.000000,4.000000,5.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,16.000000,17.000000,19.000000,20.000000,21.000000,22.000000,
 ,0.350000,0.666667,0.983333,1.516667,1.916667,4.650000,14.433333,15.933333,16.316667,19.183333,19.500000,19.500000,20.650000,21.666667,26.500000,28.350000,41.200000,41.266667,
Rudy Gay,1.000000,3.000000,4.000000,5.000000,7.000000,8.000000,9.000000,11.000000,13.000000,15.000000,16.000000,18.000000,
 ,9.000000,10.883333,21.633333,21.966667,22.133333,22.133333,34.083333,34.083333,34.650000,35.561667,37.483333,38.216667,
Derrick White,1.000000,2.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,14.000000,
 ,6.900000,7.166667,9.616667,13.050000,13.916667,13.916667,22.300000,31.666667,35.166667,38.150000,38.216667,38.866667,
Trey Lyles,3.000000,6.000000,7.000000,8.000000,10.000000,13.000000,14.000000,17.000000,18.000000,19.000000,21.000000,22.000000,24.000000,26.000000,
 ,1.133333,4.650000,5.416667,5.966667,6.900000,9.000000,9.550000,17.950000,24.666667,25.383333,30.316667,32.833333,32.850000,35.166667,
Bryn Forbes,3.000000,6.000000,9.000000,10.000000,11.000000,14.000000,
 ,1.516667,3.416667,6.116667,28.116667,28.116667,43.816667,
Aaron Holiday,1.000000,4.000000,5.000000,6.000000,7.000000,8.000000,11.000000,12.000000,
 ,2.466667,3.616667,9.950000,16.033333,16.083333,16.550000,18.800000,23.056667,
Doug McDermott,1.000000,4.000000,7.000000,10.000000,11.000000,12.000000,13.000000,14.000000,17.000000,18.000000,20.000000,
 ,11.988333,15.216667,15.683333,16.550000,16.900000,17.100000,19.016667,20.100000,20.316667,21.716667,40.450000,
Patty Mills,3.000000,4.000000,6.000000,9.000000,10.000000,11.000000,12.000000,15.000000,16.000000,19.000000,22.000000,25.000000,
 ,11.305000,11.305000,11.370000,14.883333,15.533333,15.533333,15.533333,31.666667,37.166667,37.750000,40.650000,45.300000,
Justin Holiday,3.000000,6.000000,9.000000,11.000000,12.000000,
 ,5.000000,12.616667,34.916667,38.566667,39.366667,
