Giannis Antetokounmpo,1.000000,3.000000,5.000000,6.000000,7.000000,8.000000,10.000000,12.000000,13.000000,14.000000,15.000000,17.000000,18.000000,19.000000,21.000000,22.000000,24.000000,25.000000,28.000000,29.000000,31.000000,32.000000,33.000000,34.000000,36.000000,38.000000,40.000000,41.000000,42.000000,43.000000,45.000000,46.000000,47.000000,48.000000,49.000000,50.000000,52.000000,54.000000,55.000000,56.000000,57.000000,59.000000,60.000000,61.000000,62.000000,63.000000,65.000000,66.000000,67.000000,
 ,0.483333,1.566667,2.116667,2.116667,2.500000,2.616667,3.683333,5.566667,5.566667,11.501667,11.843333,12.566667,14.983333,15.750000,15.750000,20.100000,20.166667,20.466667,20.550000,21.733333,22.266667,23.000000,24.400000,24.650000,25.800000,28.416667,29.033333,30.350000,31.083333,36.716667,36.816667,37.616667,38.116667,38.616667,39.066667,41.100000,41.616667,41.983333,41.983333,44.333333,44.733333,45.650000,46.216667,46.250000,46.250000,46.566667,46.850000,47.406667,47.550000,
Eric Bledsoe,2.000000,4.000000,5.000000,6.000000,7.000000,
 ,4.100000,6.783333,26.416667,38.316667,39.416667,
Miles Bridges,1.000000,2.000000,3.000000,5.000000,6.000000,7.000000,10.000000,11.000000,13.000000,
 ,7.833333,10.966667,13.366667,13.966667,25.550000,32.866667,33.066667,35.456667,42.700000,
Brook Lopez,2.000000,3.000000,4.000000,5.000000,7.000000,9.000000,10.000000,11.000000,12.000000,13.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,
 ,2.616667,2.866667,23.338333,24.283333,24.400000,27.083333,27.083333,27.533333,27.533333,28.300000,29.650000,29.900000,36.400000,42.966667,42.966667,43.550000,43.550000,43.966667,
Wesley Matthews,1.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,13.000000,14.000000,17.000000,18.000000,
 ,0.350000,0.483333,2.950000,3.683333,4.350000,4.916667,15.550000,15.950000,26.133333,26.416667,27.083333,38.316667,41.416667,
Marvin Williams,1.000000,2.000000,3.000000,4.000000,
 ,6.783333,19.583333,21.666667,31.766667,
PJ Washington,1.000000,2.000000,5.000000,7.000000,8.000000,10.000000,11.000000,12.000000,14.000000,15.000000,16.000000,17.000000,18.000000,20.000000,21.000000,
 ,1.166667,3.283333,13.366667,14.266667,24.750000,27.366667,27.766667,39.433333,40.050000,40.050000,42.700000,43.600000,45.350000,45.350000,47.926667,
Robin Lopez,1.000000,2.000000,3.000000,5.000000,
 ,7.050000,16.300000,16.850000,33.400000,
George Hill,1.000000,4.000000,6.000000,7.000000,8.000000,10.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,
 ,9.983333,11.501667,21.733333,22.183333,22.266667,23.000000,32.166667,35.501667,35.920000,40.533333,42.466667,44.550000,44.550000,
Willy Hernangomez,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,9.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,24.000000,26.000000,27.000000,
 ,6.083333,6.550000,7.266667,8.500000,8.816667,9.150000,10.750000,10.750000,11.361667,12.283333,13.800000,21.133333,21.500000,22.666667,23.963333,30.216667,33.650000,33.650000,34.800000,34.900000,34.916667,37.150000,37.383333,
Pat Connaughton,1.000000,2.000000,3.000000,6.000000,7.000000,9.000000,10.000000,11.000000,12.000000,
 ,5.866667,7.600000,8.466667,9.983333,23.491667,23.491667,30.700000,33.400000,42.233333,
Bismack Biyombo,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,19.000000,
 ,1.166667,4.550000,5.216667,14.733333,16.416667,16.550000,16.550000,17.983333,17.983333,25.066667,26.716667,28.183333,28.766667,28.766667,28.766667,29.333333,40.383333,
Sterling Brown,1.000000,4.000000,5.000000,6.000000,
 ,10.300000,31.766667,32.600000,34.466667,
